Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
1346 DOWNING ST NE,20018,"$399,900","$443,000",$0,3,3,0,6/18/2014
1018 DOUGLAS ST NE,20018,"$489,500","$490,000",$0,3,2,0,6/16/2014
1131 CHAPLIN ST SE,20019,"$161,000","$194,350",$0,3,2,0,6/20/2014
6126 BANKS PL NE,20019,"$75,900","$71,000",$0,2,1,1,6/20/2014
5136 H ST SE,20019,"$125,000","$130,000",$0,3,2,0,6/27/2014
3322 CROFFUT PL SE,20019,"$135,000","$130,000",$0,3,2,0,6/20/2014
5112 D ST SE,20019,"$219,900","$203,000","$3,000",3,2,1,6/23/2014
4005 ANACOSTIA AVE NE,20019,"$385,000","$350,000",$0,5,4,1,6/6/2014
153 47TH ST NE,20019,"$225,000","$225,000",$0,3,2,0,6/4/2014
5716 BLAINE ST NE,20019,"$150,000","$80,000",$0,3,1,1,6/30/2014
5401 C ST SE,20019,"$305,000","$305,000","$6,000",4,3,1,6/24/2014
307 57TH ST NE,20019,"$307,000","$305,465","$7,637",3,2,1,6/5/2014
4008 AMES ST NE,20019,"$279,900","$250,000","$5,332",3,2,1,6/23/2014
4437 DOUGLAS ST NE,20019,"$281,000","$281,000",$0,5,2,1,6/6/2014
3337 ALDEN PL NE,20019,"$139,000","$172,900",$0,2,1,1,6/17/2014
416 57TH ST NE,20019,"$110,000","$110,000",$0,2,1,0,6/20/2014
4409 SHERIFF RD NE,20019,"$199,900","$205,000","$3,250",3,1,0,6/23/2014
4712 BASS PL SE,20019,"$197,500","$191,000","$2,865",2,1,0,6/19/2014
3339 DIX ST NE,20019,"$219,900","$225,100",$0,2,1,1,6/17/2014
124 46TH PL NE,20019,"$270,000","$270,000","$3,900",2,2,0,6/2/2014
5203 C ST SE,20019,"$339,999","$324,000","$6,000",4,3,1,6/17/2014
4912 MINNESOTA AVE NE,20019,"$150,000","$135,000",$0,2,1,0,6/2/2014
4714 CENTRAL AVE NE,20019,"$225,000","$255,000",$0,3,1,1,6/18/2014
3328 CLAY PL NE,20019,"$149,000","$152,000",$0,2,1,0,6/23/2014
444 BURBANK ST SE,20019,"$225,000","$230,000","$5,050",2,2,0,6/27/2014
918 44TH ST NE,20019,"$249,000","$253,500","$7,500",3,2,1,6/27/2014
912 52ND ST NE,20019,"$224,900","$226,000","$6,780",2,2,0,6/18/2014
14 33RD ST NE,20019,"$270,000","$275,000","$3,100",3,2,1,6/27/2014
3360 AMES ST NE,20019,"$235,500","$225,000",$0,2,1,0,6/25/2014
5504 EADS ST NE,20019,"$289,000","$287,500","$11,100",3,1,1,6/27/2014
1810 TOBIAS DR SE,20020,"$175,000","$215,000",$0,3,2,0,6/19/2014
3128 WESTOVER DR SE,20020,"$579,328","$515,000",$0,2,1,2,6/30/2014
2608 WADE RD SE #301,20020,"$39,990","$39,900",$0,1,1,0,6/13/2014
3981 ALABAMA AVE SE,20020,"$315,000","$270,000",$0,3,2,0,6/12/2014
2116 32ND PL SE,20020,"$380,000","$375,000",$0,3,3,1,6/4/2014
3907 PENNSYLVANIA AVE SE #102,20020,"$73,500","$73,500",$0,2,1,0,6/23/2014
1384 TALBERT CT SE #A,20020,"$225,000","$199,900",$0,2,2,1,6/19/2014
1718 22ND ST SE,20020,"$329,500","$320,000","$4,800",3,2,0,6/23/2014
1324 MORRIS RD SE,20020,"$274,900","$271,000","$8,130",3,2,1,6/16/2014
2541 36TH ST SE,20020,"$360,000","$365,000","$9,000",3,2,1,6/2/2014
1430 S ST SE,20020,"$359,999","$320,000","$9,600",3,2,0,6/12/2014
2100 38TH ST SE #B,20020,"$150,000","$144,000",$500,2,1,0,6/17/2014
3842 CARPENTER ST SE,20020,"$699,000","$599,000","$3,500",4,3,1,6/9/2014
2115 BRANCH AVE SE,20020,"$499,900","$489,990","$7,000",4,3,1,6/3/2014
1500 EATON RD SE #301,20020,"$199,900","$192,000","$5,760",3,2,0,6/24/2014
1475 HOWARD RD SE,20020,"$249,000","$239,000","$2,200",3,2,1,6/2/2014
1430 V ST SE,20020,"$174,900","$170,000",$0,3,1,0,6/16/2014
1304A TALBERT CT SE,20020,"$405,000","$399,999","$9,000",3,2,1,6/25/2014
3441 25TH ST SE,20020,"$136,250","$138,000",$0,3,1,0,6/6/2014
1438 BANGOR ST SE,20020,"$198,500","$212,000",$0,3,1,0,6/25/2014
2517 SAYLES PL SE #10,20020,"$376,900","$317,900","$2,500",3,2,1,6/11/2014
3937 PENNSYLVANIA AVE SE #102,20020,"$65,000","$75,000",$0,1,1,0,6/25/2014
2346 Q ST SE,20020,"$199,000","$175,000",$0,3,1,0,6/12/2014
2501 SAYLES PL SE #12,20020,"$373,400","$373,400",$0,3,2,1,6/3/2014
2501 SAYLES PL SE #7,20020,"$308,900","$249,900",$0,2,2,0,6/5/2014
2501 SAYLES PL SE #9,20020,"$308,900","$249,900","$2,500",2,2,0,6/9/2014
2501 SAYLES PL SE #10,20020,"$376,900","$317,900",$0,3,2,1,6/11/2014
2501 SAYLES PL SE #8,20020,"$376,900","$317,900","$2,500",3,2,1,6/30/2014
2712 31ST ST SE #A-653,20020,"$65,000","$65,000","$1,000",1,1,0,6/6/2014
1245 4TH ST SW #E-701,20024,"$244,900","$246,900","$4,938",1,1,0,6/10/2014
429 N ST SW #S-203,20024,"$185,000","$185,000",$0,0,1,0,6/25/2014
1435 4TH ST SW #B215,20024,"$250,000","$263,000",$0,1,1,0,6/9/2014
800 4TH ST SW #S-323,20024,"$225,000","$220,000",$0,0,1,0,6/19/2014
1311 DELAWARE AVE SW #S634,20024,"$161,900","$165,000",$0,1,1,0,6/6/2014
240 M ST SW #E101,20024,"$399,500","$400,000",$0,2,2,0,6/4/2014
700 7TH ST SW #431,20024,"$259,000","$255,000","$7,650",1,1,0,6/30/2014
1435 4TH ST SW #B108,20024,"$299,000","$290,000",$500,1,1,0,6/9/2014
1538 2ND ST SW,20024,"$440,000","$440,000",$0,3,1,1,6/20/2014
1101 3RD ST SW #210,20024,"$268,000","$260,000",$0,0,1,0,6/10/2014
800 4TH ST SW #N-524,20024,"$317,500","$316,000","$7,605",1,1,0,6/27/2014
1311 DELAWARE AVE SW #S732,20024,"$240,000","$220,000",$0,2,1,0,6/13/2014
700 7TH ST SW #809,20024,"$295,000","$302,000","$7,000",1,1,0,6/13/2014
605 4TH PL SW,20024,"$895,000","$880,000",$0,3,2,0,6/13/2014
1301 DELAWARE AVE SW #N-123,20024,"$175,000","$189,000",$0,1,1,0,6/9/2014
520 N ST SW #S-519,20024,"$349,500","$349,500",$0,1,1,0,6/23/2014
490 M ST SW #W600,20024,"$324,000","$324,000",$0,1,1,0,6/9/2014
248 G ST SW #128,20024,"$629,000","$629,000","$3,500",3,2,1,6/27/2014
700 7TH ST SW #319,20024,"$259,900","$255,000","$5,000",1,1,0,6/20/2014
273 G ST SW #102,20024,"$480,000","$480,000",$0,3,4,0,6/27/2014
1425 4TH ST SW #A504,20024,"$389,000","$389,000",$0,2,2,0,6/30/2014
208 G ST SW #143,20024,"$535,000","$548,500",$0,3,2,0,6/23/2014
1301 DELAWARE AVE SW #N-721,20024,"$179,500","$196,000","$7,000",1,1,0,6/24/2014
350 G ST SW #N-324,20024,"$434,900","$436,000",$0,2,1,0,6/30/2014
3367 MONTEREY LN SE,20032,"$250,000","$250,000","$7,500",3,3,1,6/25/2014
3513 BROTHERS PL SE,20032,"$255,000","$255,000","$7,650",4,2,1,6/16/2014
642 CHESAPEAKE ST SE,20032,"$149,900","$140,000",$0,2,1,1,6/5/2014
831 XENIA ST SE,20032,"$129,900","$137,500",$0,3,2,0,6/6/2014
319 PARKLAND PL SE #1-4,20032,"$299,000","$299,000","$10,000",4,4,0,6/25/2014
635 ATLANTIC ST SE,20032,"$175,000","$150,000",$0,3,1,0,6/16/2014
4223 WHEELER RD SE,20032,"$249,900","$245,000","$8,000",3,2,0,6/11/2014
125 FORRESTER ST SW,20032,"$174,950","$181,950","$5,459",2,1,0,6/23/2014
1524 MISSISSIPPI AVE SE,20032,"$499,000","$490,000",$0,5,3,1,6/30/2014
3225 5TH ST SE,20032,"$299,900","$275,000","$2,500",3,2,1,6/30/2014
1906 VALLEY TER SE,20032,"$269,900","$260,000",$0,3,2,1,6/27/2014
443 OAKWOOD ST SE,20032,"$240,000","$252,000",$0,2,2,0,6/30/2014
640 CHESAPEAKE ST SE,20032,"$154,900","$140,000",$0,2,1,0,6/13/2014
2914 7TH ST SE,20032,"$120,000","$125,000",$0,3,1,0,6/24/2014
15 DUPONT CIR NW,20036,"$26,000,000","$20,000,000",$0,7,5,7,6/23/2014
1767 P ST NW #4,20036,"$579,000","$570,000","$11,000",1,1,0,6/12/2014
1711 MASSACHUSETTS AVE NW #733,20036,"$249,000","$249,000","$7,470",0,1,0,6/10/2014
1411 21ST ST NW,20036,"$369,500","$369,500",$0,0,1,0,6/12/2014
1526 17TH ST NW #206,20036,"$359,900","$348,200",$0,1,1,0,6/5/2014
1 SCOTT CIR NW #621,20036,"$375,000","$375,000",$0,1,1,0,6/4/2014
1711 MASSACHUSETTS AVE NW #519,20036,"$259,000","$266,700","$7,700",0,1,0,6/25/2014
1321 21ST ST NW #1,20036,"$409,900","$410,000",$0,1,1,0,6/13/2014
1727 MASSACHUSETTS AVE NW #311,20036,"$217,000","$217,000",$0,0,1,0,6/19/2014
1526 17TH ST NW #301,20036,"$599,000","$599,000",$0,2,2,0,6/13/2014
1401 17TH ST NW #409,20036,"$369,500","$385,000",$0,1,1,0,6/13/2014
2012 O ST NW #13,20036,"$419,000","$412,000","$12,000",1,1,0,6/24/2014
1545 18TH ST NW #716,20036,"$350,000","$350,000",$0,1,1,0,6/20/2014
1727 MASSACHUSETTS AVE NW #418,20036,"$264,900","$264,900",$0,0,1,0,6/17/2014
1728 CHURCH ST NW,20036,"$1,195,000","$1,195,000",$0,5,2,1,6/24/2014
1747 CHURCH ST NW #B2,20036,"$335,000","$335,000",$0,1,1,0,6/9/2014
1718 P ST NW #413,20036,"$309,000","$297,500",$800,0,1,0,6/30/2014
920 I ST NW #413,20001,"$724,000","$724,000",$0,1,1,0,7/18/2014
925 H ST NW #410,20001,"$1,409,000","$1,409,000",$0,2,2,0,7/3/2014
1700 2ND ST NW #3,20001,"$350,000","$350,000","$5,000",1,1,0,7/21/2014
415 RICHARDSON PL NW,20001,"$975,000","$907,000",$0,3,2,1,7/8/2014
2225 FLAGLER PL NW,20001,"$609,500","$614,000",$0,4,2,0,7/18/2014
34 CHANNING ST NW #1,20001,"$449,990","$445,000","$6,453",2,2,0,7/14/2014
555 MASSACHUSETTS AVE NW #1007,20001,"$428,900","$424,000","$4,000",1,1,0,7/31/2014
1243 10TH ST NW,20001,"$799,000","$760,000","$22,121",2,2,1,7/21/2014
42 NEW YORK AVE NW,20001,"$700,000","$680,000","$8,000",5,3,1,7/2/2014
400 MASSACHUSETTS AVE NW #207,20001,"$984,500","$972,500",$0,2,1,1,7/16/2014
811 4TH ST NW #1114,20001,"$445,990","$425,000",$0,1,1,0,7/3/2014
1634 3RD ST NW,20001,"$599,000","$670,000",$0,3,2,1,7/2/2014
941 S ST NW,20001,"$950,000","$985,000",$0,5,2,1,7/10/2014
555 MASSACHUSETTS AVE NW #316,20001,"$375,000","$370,000","$11,400",1,1,0,7/8/2014
1806 6TH ST NW #101,20001,"$419,850","$436,850",$0,2,1,0,7/2/2014
400 MASSACHUSETTS AVE NW #1116,20001,"$474,900","$475,000",$0,1,1,0,7/2/2014
1556 3RD ST NW,20001,"$995,500","$1,020,000",$0,5,3,1,7/11/2014
922 N ST NW #201,20001,"$414,900","$440,000",$0,1,1,0,7/3/2014
511 P ST NW,20001,"$1,325,000","$1,300,000",$0,6,5,0,7/29/2014
555 MASSACHUSETTS AVE NW #811,20001,"$405,000","$397,500",$500,1,1,0,7/25/2014
1415 10TH ST NW #1,20001,"$644,000","$644,000",$0,2,2,0,7/25/2014
1010 MASSACHUSETTS AVE NW #308,20001,"$619,000","$610,000",$0,2,2,0,7/31/2014
125 BATES ST NW #3,20001,"$459,900","$459,900","$10,000",2,1,0,7/8/2014
929 FLORIDA AVE NW #1002,20001,"$419,900","$422,000",$0,1,1,1,7/24/2014
456 M ST NW #4,20001,"$599,000","$610,000","$2,000",2,2,0,7/22/2014
1523 3RD ST NW #2,20001,"$599,000","$661,000",$0,2,2,0,7/3/2014
1523 3RD ST NW #1,20001,"$499,000","$499,000",$0,2,2,0,7/1/2014
1806 6TH ST NW #202,20001,"$359,555","$408,000",$0,1,1,0,7/1/2014
2020 FLAGLER PL NW #FL04,20001,"$356,000","$356,000",$0,1,1,0,7/3/2014
1111 11TH ST NW #907,20001,"$1,040,000","$1,015,000",$0,3,3,0,7/11/2014
43 HANOVER PL NW #1,20001,"$449,000","$450,000","$10,000",2,2,0,7/29/2014
1111 11TH ST NW #805,20001,"$565,000","$565,000","$1,250",2,2,0,7/21/2014
751 FAIRMONT ST NW #2,20001,"$489,000","$489,000","$4,500",2,2,1,7/3/2014
1003 O ST NW,20001,"$1,100,000","$1,205,000",$0,4,3,1,7/1/2014
1130 5TH ST NW #3,20001,"$655,000","$655,000",$0,2,2,0,7/1/2014
2131 10TH ST NW #4,20001,"$825,000","$856,000","$1,500",2,2,0,7/8/2014
400 MASSACHUSETTS AVE NW #810,20001,"$359,000","$353,000",$0,1,1,0,7/28/2014
1515 11TH ST NW #2-2,20001,"$769,900","$777,000",$0,2,2,1,7/3/2014
313 M ST NW,20001,"$599,495","$655,000",$0,2,2,0,7/30/2014
1218 KIRBY ST NW,20001,"$409,000","$440,000",$0,2,1,0,7/31/2014
418 ELM ST NW,20001,"$499,900","$505,000",$0,4,1,1,7/18/2014
2100 11TH ST NW #408,20001,"$789,000","$824,000",$0,2,2,0,7/11/2014
1722 1ST ST NW #1,20001,"$625,000","$620,000",$0,3,3,0,7/24/2014
811 4TH ST NW #214,20001,"$429,900","$430,000","$8,000",1,1,0,7/15/2014
1831 9TH ST NW,20001,"$849,000","$860,000",$0,3,2,1,7/23/2014
150 V ST NW #V-208,20001,"$385,000","$370,000",$0,1,1,0,7/30/2014
25 RHODE ISLAND AVE NW,20001,"$599,900","$659,500",$0,4,2,1,7/18/2014
2004 11TH ST NW #124,20001,"$518,000","$518,000","$2,000",2,2,0,7/30/2014
74 V ST NW,20001,"$799,000","$865,000",$0,6,4,0,7/2/2014
1519 1ST ST NW #2,20001,"$349,900","$342,500",$0,1,1,0,7/31/2014
69 BATES ST NW,20001,"$589,000","$580,000","$7,500",4,1,1,7/17/2014
919 FLORIDA AVE NW #406,20001,"$539,000","$530,000",$0,2,1,1,7/25/2014
424 WARNER ST NW,20001,"$665,000","$675,000",$0,3,2,1,7/3/2014
36 Q ST NW #3B,20001,"$329,000","$380,000",$0,2,1,0,7/31/2014
1618 11TH ST NW #PH-3,20001,"$695,000","$727,500",$0,2,2,0,7/27/2014
1920 6TH ST NW,20001,"$789,900","$900,000",$0,3,2,1,7/31/2014
2004 11TH ST NW #432,20001,"$549,000","$549,000",$300,2,2,0,7/2/2014
1226 11TH ST NW #300,20001,"$689,555","$670,000",$0,2,2,0,7/30/2014
2120 VERMONT AVE NW #301,20001,"$419,900","$437,000",$0,1,1,0,7/18/2014
2311 1ST ST NW #1,20001,"$786,000","$786,000",$0,2,2,1,7/18/2014
2311 1ST ST NW #2,20001,"$820,000","$815,000",$0,2,2,0,7/30/2014
1407 COLUMBIA ST NW,20001,"$669,000","$776,500",$0,2,2,0,7/25/2014
130 THOMAS ST NW,20001,"$649,000","$655,000",$0,4,2,1,7/29/2014
726 GIRARD ST NW,20001,"$750,000","$750,000",$0,4,2,1,7/18/2014
475 K ST NW #704,20001,"$474,900","$515,704",$0,1,1,0,7/25/2014
15 Q ST NW,20001,"$775,000","$775,000",$0,3,3,1,7/31/2014
809 6TH ST NW #31,20001,"$519,000","$519,000",$0,2,2,0,7/23/2014
475 K ST NW #1102,20001,"$668,000","$713,000",$0,2,2,0,7/31/2014
1130 5TH ST NW #2,20001,"$584,000","$605,000",$0,2,2,0,7/30/2014
613 GRESHAM PL NW,20001,"$389,000","$396,000",$0,2,1,1,7/29/2014
1240 4TH ST NW #300,20001,"$549,900","$560,502","$2,500",2,2,0,7/31/2014
608 S ST NW,20001,"$450,000","$507,000",$0,2,1,0,7/25/2014
2118 FLAGLER PL NW,20001,"$900,000","$877,500",$0,4,3,1,7/30/2014
2711 11TH ST NW,20001,"$1,190,000","$1,165,000",$0,7,3,0,7/29/2014
910 M ST NW #904,20001,"$499,900","$505,000",$0,1,1,0,7/31/2014
756 HOBART PL NW,20001,"$206,000","$206,000",$0,3,1,0,7/9/2014
2120 FLAGLER PL NW,20001,"$889,500","$880,000",$0,4,2,1,7/31/2014
2625 3RD ST NE #101,20002,"$159,000","$159,000","$4,770",1,1,0,7/28/2014
1211 RAUM ST NE,20002,"$315,000","$300,000",$0,4,3,0,7/8/2014
1354 QUEEN ST NE #201,20002,"$206,000","$206,000","$6,000",2,2,0,7/29/2014
1409 G ST NE #21,20002,"$519,900","$519,900","$15,597",2,2,1,7/11/2014
39 U ST NE,20002,"$549,000","$525,000",$0,3,1,0,7/2/2014
838 21ST ST NE,20002,"$299,000","$290,000","$8,700",3,2,1,7/7/2014
1409 G ST NE #26,20002,"$499,900","$485,000",$0,2,2,1,7/11/2014
312 16TH ST NE,20002,"$544,000","$500,000",$0,4,1,1,7/2/2014
1817 L ST NE,20002,"$142,000","$235,424",$0,2,1,0,7/11/2014
51 14TH ST NE #51,20002,"$349,900","$335,000",$0,1,1,0,7/18/2014
901 D ST NE #202,20002,"$659,900","$679,000",$0,1,1,1,7/9/2014
50 Q ST NE #2,20002,"$600,000","$600,000",$0,3,3,0,7/21/2014
2625 3RD ST NE #104,20002,"$159,000","$150,000",$0,1,1,0,7/2/2014
629 4TH ST NE #1,20002,"$499,900","$475,000",$0,2,1,1,7/8/2014
2511 CAPITOL ST NE,20002,"$625,000","$605,000",$0,5,3,1,7/23/2014
1107 16TH ST NE,20002,"$299,999","$290,000",$0,3,2,0,7/22/2014
618 L ST NE #2 PH,20002,"$799,900","$790,000",$0,3,3,0,7/11/2014
934 4TH ST NE,20002,"$425,000","$500,000",$0,2,1,0,7/15/2014
251 8TH ST NE,20002,"$1,325,000","$1,297,500",$0,4,6,0,7/9/2014
637 8TH ST NE,20002,"$899,000","$900,000",$0,4,3,1,7/17/2014
1609 ISHERWOOD ST NE #4,20002,"$269,000","$265,000",$0,1,1,0,7/10/2014
610 MARYLAND AVE NE,20002,"$2,595,000","$2,450,000","$5,000",5,5,1,7/29/2014
25 3RD ST NE,20002,"$950,000","$926,000",$0,2,2,1,7/3/2014
1265 PENN ST NE,20002,"$439,900","$439,900","$3,000",3,2,0,7/28/2014
1124 PARK ST NE,20002,"$579,900","$603,000","$7,000",3,1,1,7/25/2014
636 14TH PL NE,20002,"$699,000","$693,000",$0,4,2,0,7/2/2014
2420 4TH ST NE,20002,"$375,000","$330,000",$0,3,2,0,7/8/2014
330 RHODE ISLAND AVE NE #203,20002,"$324,900","$315,000",$0,2,2,0,7/1/2014
6 14TH ST NE,20002,"$490,000","$490,000",$0,2,1,1,7/2/2014
1132 7TH ST NE,20002,"$659,900","$659,900","$20,000",4,2,1,7/15/2014
315 I ST NE #PH,20002,"$789,000","$824,000",$0,3,2,1,7/15/2014
1314 STAPLES ST NE,20002,"$629,000","$629,000","$14,000",4,3,1,7/14/2014
516 A ST NE #104,20002,"$449,000","$452,500",$0,2,1,0,7/11/2014
1279 PENN ST NE,20002,"$469,000","$459,000","$3,000",3,3,1,7/16/2014
321 U ST NE,20002,"$649,999","$645,000",$0,4,3,1,7/8/2014
131 QUINCY PL NE #1,20002,"$629,000","$629,000",$0,3,3,0,7/7/2014
131 QUINCY PL NE #2,20002,"$729,000","$745,000",$0,3,3,0,7/22/2014
13 14TH ST NE #13,20002,"$359,000","$359,000",$0,1,1,0,7/8/2014
401 13TH ST NE #305,20002,"$489,000","$480,000",$0,1,1,0,7/1/2014
1812 L ST NE,20002,"$379,000","$379,000",$0,2,1,0,7/1/2014
1111 3RD ST NE,20002,"$549,000","$550,000",$0,2,1,1,7/3/2014
1100 7TH ST NE #4,20002,"$339,000","$339,000","$8,000",1,1,1,7/11/2014
1104 HOLBROOK TER NE #102,20002,"$224,900","$231,400","$6,500",1,1,0,7/25/2014
1601 ROSEDALE ST NE,20002,"$695,000","$685,000",$0,3,3,1,7/25/2014
333 A ST NE,20002,"$775,000","$853,000",$0,3,2,1,7/1/2014
424 15TH ST NE,20002,"$969,000","$925,000",$0,4,3,1,7/2/2014
1110 ORREN ST NE,20002,"$699,900","$690,000",$0,4,3,1,7/29/2014
664 ACKER PL NE,20002,"$699,999","$692,000",$0,2,2,0,7/25/2014
147 R ST NE #10,20002,"$374,555","$388,500",$0,2,1,0,7/18/2014
107 8TH ST NE,20002,"$689,000","$689,000","$10,000",2,2,0,7/25/2014
620 C ST NE,20002,"$825,000","$858,500",$0,3,2,0,7/31/2014
1200 EAST CAPITOL ST NE #3,20002,"$669,000","$655,000",$0,1,1,1,7/17/2014
628 F ST NE,20002,"$898,000","$985,150",$0,3,3,1,7/9/2014
433 6TH ST NE,20002,"$1,050,000","$1,050,000",$0,3,2,0,7/9/2014
401 13TH ST NE #408,20002,"$379,000","$382,000","$10,000",1,1,0,7/29/2014
1104 HOLBROOK TER NE #202,20002,"$244,900","$257,000","$2,426",1,1,0,7/10/2014
511 TENNESSEE AVE NE,20002,"$765,500","$777,500","$10,964",4,3,1,7/18/2014
706 7TH ST NE,20002,"$699,750","$725,000",$0,2,2,1,7/9/2014
1614 ISHERWOOD ST NE #201,20002,"$265,000","$265,000",$0,2,1,0,7/18/2014
51 FRANKLIN ST NE,20002,"$599,900","$599,900",$0,4,2,1,7/23/2014
1503 CONSTITUTION AVE NE,20002,"$310,000","$285,000",$0,2,1,0,7/9/2014
1121 3RD ST NE,20002,"$549,900","$552,501",$0,2,1,0,7/15/2014
634 14TH ST NE,20002,"$639,900","$703,000",$0,3,1,1,7/18/2014
718 13TH ST NE,20002,"$769,000","$770,000","$10,000",3,2,1,7/16/2014
516 F ST NE,20002,"$799,900","$850,000",$0,3,2,1,7/3/2014
630 PICKFORD PL NE,20002,"$649,999","$650,000",$0,2,1,1,7/14/2014
523 8TH ST NE #T2,20002,"$357,900","$358,000",$0,1,1,0,7/23/2014
1949 H ST NE,20002,"$454,999","$464,000","$5,000",3,3,1,7/2/2014
629 CONSTITUTION AVE NE #103,20002,"$379,900","$379,900","$5,000",1,2,0,7/25/2014
1413 A ST NE #1413,20002,"$549,495","$560,000",$0,2,2,1,7/15/2014
518 TENNESSEE AVE NE,20002,"$699,000","$695,000",$0,3,3,1,7/25/2014
209 10TH ST NE,20002,"$830,000","$895,000","$25,000",3,2,1,7/30/2014
1137 7TH ST NE,20002,"$774,999","$775,000",$0,4,3,1,7/29/2014
1408 MONTELLO AVE NE,20002,"$395,000","$418,000",$0,4,3,0,7/14/2014
1031 6TH ST NE,20002,"$599,000","$593,000",$0,3,2,1,7/25/2014
2745 4TH ST NE,20002,"$379,900","$399,999",$0,3,2,0,7/28/2014
724 4TH ST NE,20002,"$749,999","$750,000","$11,500",3,1,1,7/25/2014
27 U ST NE,20002,"$510,000","$560,000",$0,4,3,0,7/29/2014
421 11TH ST NE,20002,"$499,000","$575,000",$0,3,1,0,7/23/2014
2111 RAND PL NE,20002,"$290,000","$300,000",$0,4,1,0,7/31/2014
913 12TH ST NE,20002,"$850,000","$775,000",$0,7,3,0,7/29/2014
1783 LYMAN PL NE,20002,"$449,990","$452,500",$0,4,2,0,7/30/2014
432 24TH ST NE,20002,"$494,500","$494,500","$1,500",2,3,1,7/31/2014
1326 TRINIDAD AVE NE,20002,"$405,000","$405,000",$0,4,2,0,7/31/2014
706 16TH ST NE,20002,"$315,000","$320,000",$0,2,1,0,7/30/2014
1258 FLORIDA AVE NE,20002,"$560,000","$560,000","$14,920",3,1,0,7/31/2014
216 11TH ST NE,20002,"$789,000","$830,000",$0,3,1,1,7/14/2014
401 CONSTITUTION AVE NE,20002,"$955,000","$955,000",$0,4,2,1,7/22/2014
808 CONSTITUTION AVE NE,20002,"$1,250,000","$1,250,000",$0,4,3,1,7/22/2014
808 CONSTITUTION AVE NE,20002,"$1,250,000","$1,250,000",$0,4,3,1,7/7/2014
1257 16TH ST NE,20002,"$399,999","$399,999","$2,137",2,2,1,7/18/2014
1315 CORBIN PL NE,20002,"$619,995","$600,000",$0,3,2,0,7/18/2014
1005 E ST SE,20003,"$899,000","$787,000",$0,0,0,2,7/31/2014
318 NORTH CAROLINA AVE SE,20003,"$1,150,000","$1,126,752","$34,018",4,4,0,7/30/2014
1219 INDEPENDENCE AVE SE,20003,"$650,000","$690,000",$0,3,1,0,7/7/2014
146 13TH ST SE,20003,"$1,335,000","$1,250,000",$0,4,3,1,7/18/2014
430 15TH ST SE,20003,"$665,000","$617,000",$0,2,1,1,7/3/2014
1333 INDEPENDENCE CT SE,20003,"$975,000","$960,000",$0,3,3,1,7/3/2014
1011 EAST CAPITOL ST SE,20003,"$749,500","$710,000","$20,000",2,1,0,7/23/2014
419 L ST SE,20003,"$925,000","$900,000",$0,4,3,1,7/17/2014
1441 D ST SE,20003,"$550,000","$571,000",$0,3,2,1,7/3/2014
904 13TH ST SE,20003,"$479,000","$479,000","$3,500",2,1,1,7/25/2014
103 11TH ST SE #A1,20003,"$850,000","$819,000",$0,2,2,1,7/10/2014
1000 NEW JERSEY AVE SE #802,20003,"$385,000","$380,000",$0,2,1,0,7/8/2014
809 E ST SE,20003,"$729,000","$730,000",$0,2,2,0,7/3/2014
1526 MASSACHUSETTS AVE SE #1,20003,"$729,900","$715,000",$0,3,2,1,7/13/2014
130 10TH ST SE,20003,"$869,000","$845,000","$10,000",3,2,1,7/15/2014
1000 EAST CAPITOL ST NE #2,20003,"$409,000","$375,000",$0,2,1,0,7/13/2014
1341 EAST CAPITOL ST SE #202,20003,"$458,500","$458,500",$0,2,2,0,7/24/2014
1025 1ST ST SE #1103,20003,"$424,555","$427,000","$5,000",1,1,0,7/25/2014
812 3RD ST SE,20003,"$899,000","$905,000",$0,3,3,1,7/10/2014
1632 G ST SE,20003,"$559,000","$573,800",$0,2,2,0,7/7/2014
131 NORTH CAROLINA AVE SE,20003,"$1,250,000","$1,300,000",$0,3,2,1,7/25/2014
8 4TH ST SE,20003,"$1,495,000","$1,450,000",$0,4,3,1,7/31/2014
612 C ST SE,20003,"$799,500","$837,000",$0,2,2,0,7/18/2014
1313 POTOMAC AVE SE,20003,"$534,900","$557,500","$7,500",2,1,1,7/10/2014
1323 SOUTH CAROLINA AVE SE,20003,"$849,500","$945,500",$0,4,2,1,7/3/2014
127 18TH ST SE,20003,"$435,000","$465,000",$0,3,2,0,7/14/2014
245 15TH ST SE #305,20003,"$387,000","$368,000",$0,1,1,0,7/18/2014
1000 NEW JERSEY AVE SE #223,20003,"$390,000","$390,000",$0,2,2,0,7/30/2014
128 13TH ST SE,20003,"$1,175,000","$1,175,000","$1,630",4,3,1,7/31/2014
1330 E ST SE,20003,"$595,000","$602,500",$0,2,1,0,7/24/2014
445 2ND ST SE,20003,"$779,000","$900,000",$0,3,2,1,7/17/2014
1391 PENNSYLVANIA AVE SE #239,20003,"$329,900","$338,000",$0,1,1,0,7/8/2014
1732 BAY ST SE #2,20003,"$538,000","$589,000",$0,2,2,0,7/31/2014
1732 BAY ST SE #1,20003,"$568,000","$605,500","$18,165",2,2,0,7/29/2014
1025 1ST ST SE #615,20003,"$579,000","$595,300",$0,2,2,0,7/25/2014
1341 EAST CAPITOL ST SE #108,20003,"$428,500","$449,500",$0,2,1,1,7/17/2014
