Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
608 MARYLAND AVE NE,20002," $2,799,000 "," $2,800,000 ", $-   ,5,5,1,8/1/2013
421 10TH ST NE,20002," $809,900 "," $820,000 "," $22,216 ",4,3,1,8/23/2013
624 19TH ST NE,20002," $449,000 "," $440,000 "," $1,425 ",3,2,1,8/9/2013
304 12TH ST NE,20002," $609,900 "," $562,000 ", $-   ,2,2,0,8/2/2013
605 K ST NE #1,20002," $425,000 "," $425,000 "," $2,000 ",2,2,0,8/6/2013
230 E ST NE,20002," $1,319,000 "," $1,150,000 ", $-   ,5,4,1,8/30/2013
423 18TH ST NE #2,20002," $379,999 "," $380,000 "," $10,000 ",3,3,1,8/28/2013
1311 LINDEN CT NE,20002," $399,000 "," $399,900 "," $4,000 ",1,1,1,8/2/2013
1710 D ST NE,20002," $640,000 "," $640,000 "," $19,200 ",4,4,1,8/20/2013
613 16TH ST NE,20002," $517,650 "," $516,000 "," $1,000 ",3,2,1,8/9/2013
242 WARREN ST NE,20002," $583,500 "," $591,000 ", $-   ,2,2,1,8/2/2013
519 5TH ST NE,20002," $649,000 "," $649,000 "," $14,000 ",2,1,1,8/16/2013
1157 SUMMIT ST NE,20002," $198,000 "," $205,000 "," $8,000 ",2,1,0,8/14/2013
228 15TH ST NE,20002," $575,000 "," $603,333 ", $-   ,2,3,1,8/9/2013
224 15TH ST NE,20002," $510,000 "," $500,000 "," $12,500 ",2,2,0,8/12/2013
12 EVARTS ST NE,20002," $399,000 "," $379,000 ", $-   ,4,2,0,8/5/2013
1505 CONSTITUTION AVE NE,20002," $500,000 "," $485,000 "," $10,000 ",2,2,0,8/14/2013
1020 FLORIDA AVE NE,20002," $624,900 "," $600,000 ", $-   ,3,2,1,8/21/2013
612 14TH PL NE #4,20002," $279,900 "," $278,000 ", $-   ,1,1,0,8/13/2013
1360 C ST NE,20002," $498,500 "," $530,000 ", $-   ,2,1,1,8/6/2013
629 4TH ST NE #3,20002," $699,900 "," $699,900 ", $500 ,2,2,1,8/15/2013
17 Q ST NE,20002," $649,000 "," $680,000 ", $-   ,4,2,1,8/2/2013
442 15TH ST NE,20002," $715,000 "," $711,000 ", $-   ,2,2,0,8/30/2013
1367 FLORIDA AVE NE #302,20002," $399,900 "," $399,900 "," $10,000 ",2,2,0,8/23/2013
410 11TH ST NE #8,20002," $484,900 "," $493,500 ", $-   ,3,2,0,8/9/2013
711 E ST NE,20002," $499,000 "," $499,000 "," $15,000 ",1,1,0,8/12/2013
330 RHODE ISLAND AVE NE #207,20002," $199,000 "," $215,000 ", $400 ,2,1,0,8/2/2013
301 G ST NE #2,20002," $349,000 "," $349,000 ", $300 ,1,1,0,8/9/2013
626 14TH PL NE,20002," $550,000 "," $550,000 ", $250 ,2,2,1,8/14/2013
614 4TH ST NE,20002," $649,900 "," $664,000 ", $-   ,3,2,1,8/29/2013
1459#E A ST NE #E,20002," $340,000 "," $352,000 ", $-   ,1,1,0,8/15/2013
66 RHODE ISLAND AVE NE,20002," $425,000 "," $450,000 "," $4,930 ",3,2,0,8/16/2013
1644 L ST NE,20002," $179,500 "," $192,000 ", $-   ,2,1,0,8/7/2013
1600 C ST NE,20002," $669,500 "," $665,000 ", $-   ,4,3,0,8/13/2013
23 Q ST NE,20002," $405,000 "," $423,000 ", $-   ,3,1,0,8/11/2013
1229 MORSE ST NE,20002," $459,000 "," $459,000 "," $6,000 ",3,2,1,8/15/2013
514 6TH ST NE,20002," $909,950 "," $932,500 ", $-   ,3,2,1,8/23/2013
1604 LEVIS ST NE,20002," $399,999 "," $385,000 ", $-   ,2,2,0,8/30/2013
1118 CONSTITUTION AVE NE,20002," $775,000 "," $850,000 ", $-   ,2,2,1,8/30/2013
443 12TH ST NE,20002," $795,000 "," $795,000 ", $-   ,4,3,1,8/19/2013
402 4TH ST NE,20002," $699,900 "," $740,000 ", $-   ,3,1,1,8/26/2013
905 8TH ST NE,20002," $469,900 "," $505,000 ", $-   ,2,1,1,8/19/2013
420 7TH ST NE,20002," $815,000 "," $828,000 ", $-   ,3,2,1,8/16/2013
610 A ST NE,20002," $850,000 "," $775,000 ", $-   ,3,1,2,8/14/2013
241 10TH ST NE,20002," $746,000 "," $750,000 ", $-   ,3,2,2,8/28/2013
1708 C ST NE,20002," $725,000 "," $722,000 ", $-   ,4,3,1,8/19/2013
1018 17TH PL NE,20002," $289,900 "," $305,100 ", $-   ,5,2,0,8/28/2013
1255 WYLIE ST NE,20002," $429,000 "," $429,000 ", $-   ,2,1,0,8/22/2013
935 8TH ST NE,20002," $340,000 "," $340,000 ", $-   ,2,1,0,8/23/2013
429 21ST ST NE,20002," $499,000 "," $499,000 ", $-   ,4,2,1,8/20/2013
1200 LINDEN PL NE,20002," $599,000 "," $615,000 ", $-   ,2,2,1,8/31/2013
236 14TH ST NE,20002," $629,999 "," $665,000 ", $-   ,3,1,1,8/26/2013
521 5TH ST NE,20002," $775,000 "," $791,000 ", $-   ,2,1,1,8/23/2013
1607 LEVIS NE,20002," $230,000 "," $230,500 ", $-   ,3,2,0,8/16/2013
1420 MORSE ST NE,20002," $375,000 "," $335,000 ", $-   ,3,1,1,8/30/2013
326 BRYANT ST NE,20002," $389,900 "," $389,900 "," $5,000 ",2,1,0,8/28/2013
2428 4TH ST NE,20002," $143,000 "," $143,000 ", $-   ,4,1,0,8/15/2013
1419 A ST NE #1419,20002," $535,000 "," $535,000 ", $-   ,2,2,1,8/12/2013
1524 INDEPENDENCE AVE SE #303,20003," $235,000 "," $235,000 "," $4,700 ",1,1,0,8/30/2013
25 D ST SE #B,20003," $949,995 "," $885,000 ", $-   ,2,2,1,8/16/2013
310 CAPITOL ST NE #D,20003," $759,000 "," $730,000 ", $-   ,2,2,1,8/23/2013
635 SOUTH CAROLINA AVE SE,20003," $690,000 "," $650,000 ", $-   ,3,1,1,8/5/2013
124 D ST SE #B,20003," $281,000 "," $281,000 ", $-   ,1,1,0,8/27/2013
128 18TH ST SE #2,20003," $598,850 "," $535,000 "," $10,000 ",2,2,0,8/8/2013
128 18TH ST SE #1,20003," $549,850 "," $550,000 "," $3,813 ",2,2,0,8/9/2013
245 15TH ST SE #304,20003," $437,000 "," $427,500 ", $-   ,1,2,0,8/9/2013
1009 EAST CAPITOL ST SE,20003," $1,299,000 "," $1,265,000 ", $-   ,4,3,1,8/30/2013
808 G ST SE,20003," $1,499,000 "," $1,600,000 "," $10,000 ",5,4,1,8/10/2013
1025 1ST ST SE #904,20003," $440,000 "," $440,000 "," $13,200 ",1,1,0,8/12/2013
915 12TH ST SE,20003," $545,000 "," $545,000 "," $15,000 ",2,1,1,8/15/2013
1814 INDEPENDENCE AVE SE,20003," $649,000 "," $653,000 ", $-   ,4,3,1,8/16/2013
1391 PENNSYLVANIA AVE SE #409,20003," $512,000 "," $514,000 ", $-   ,2,2,0,8/30/2013
1200 G ST SE #B,20003," $425,000 "," $410,000 ", $-   ,2,1,1,8/12/2013
1408 C ST SE,20003," $599,900 "," $600,000 ", $-   ,2,1,1,8/9/2013
1009 SOUTH CAROLINA AVE SE,20003," $679,000 "," $660,000 "," $8,000 ",2,1,1,8/21/2013
257 14TH ST SE #257-B,20003," $449,000 "," $439,000 ", $-   ,2,2,0,8/2/2013
253 15TH ST SE,20003," $579,000 "," $562,500 ", $-   ,2,2,0,8/13/2013
1410 D ST SE,20003," $619,500 "," $640,000 "," $20,500 ",2,1,1,8/16/2013
128 18TH ST SE #3,20003," $499,000 "," $499,000 "," $8,540 ",2,2,0,8/9/2013
1003 5TH ST SE,20003," $874,900 "," $870,000 ", $-   ,4,3,1,8/5/2013
1333 MASSACHUSETTS AVE SE,20003," $1,199,500 "," $1,150,000 ", $-   ,4,3,1,8/30/2013
111 18TH ST SE,20003," $619,500 "," $625,000 ", $-   ,2,3,0,8/19/2013
350 9TH ST SE #17,20003," $639,500 "," $645,000 ", $-   ,2,2,0,8/9/2013
414 SEWARD SQ SE #403,20003," $234,900 "," $225,000 ", $-   ,0,1,0,8/15/2013
253 14TH ST SE #253-B,20003," $459,000 "," $455,000 ", $-   ,2,2,0,8/12/2013
233 KENTUCKY AVE SE #1,20003," $399,000 "," $399,000 ", $950 ,2,1,0,8/8/2013
1391 PENNSYLVANIA AVE SE #440,20003," $359,000 "," $355,000 "," $5,000 ",1,1,0,8/30/2013
329-1/2 6TH ST SE,20003," $799,495 "," $855,000 ", $-   ,3,2,1,8/12/2013
411 1ST ST SE,20003," $850,000 "," $840,000 ", $-   ,2,2,1,8/29/2013
119 18TH ST SE,20003," $619,900 "," $637,500 ", $-   ,2,3,0,8/12/2013
1391 PENNSYLVANIA AVE SE #408,20003," $474,900 "," $476,250 ", $-   ,2,2,0,8/23/2013
128 18TH ST SE #4,20003," $499,000 "," $499,000 ", $-   ,2,2,0,8/29/2013
1349 K ST SE,20003," $562,000 "," $561,500 ", $-   ,3,2,1,8/27/2013
1504 MASSACHUSETTS AVE SE,20003," $439,900 "," $439,900 "," $10,000 ",2,1,1,8/30/2013
116 DUDDINGTON PL SE,20003," $655,000 "," $646,250 ", $-   ,2,2,1,8/30/2013
1019 4TH ST SE,20003," $1,100,000 "," $1,100,000 ", $-   ,4,4,1,8/23/2013
1336 A ST SE,20003," $700,000 "," $650,000 ", $-   ,3,1,1,8/28/2013
1625 INDEPENDENCE AVE SE,20003," $349,900 "," $417,000 ", $-   ,3,1,0,8/27/2013
1621 EAST CAPITOL ST SE #3,20003," $279,900 "," $279,900 "," $4,000 ",1,1,0,8/19/2013
1621 EAST CAPITOL ST SE #4,20003," $272,900 "," $272,900 "," $5,000 ",1,1,0,8/19/2013
631 D ST NW #338,20004," $315,000 "," $315,555 ", $-   ,0,1,0,8/29/2013
631 D ST NW #437,20004," $439,900 "," $440,000 ", $-   ,1,1,0,8/9/2013
631 D ST NW #1035,20004," $410,000 "," $410,000 ", $-   ,1,1,0,8/29/2013
915 E ST NW #301,20004," $389,000 "," $378,500 ", $-   ,1,1,0,8/8/2013
601 PENNSYLVANIA AVE NW #401,20004," $574,999 "," $560,000 ", $-   ,2,2,0,8/21/2013
631 D ST NW #1231,20004," $449,000 "," $449,000 ", $-   ,1,1,0,8/2/2013
675 E ST NW #300,20004," $899,000 "," $875,000 ", $-   ,2,2,1,8/30/2013
915 E ST NW #1107,20004," $389,000 "," $434,000 ", $-   ,1,1,0,8/26/2013
1300 N ST NW #305,20005," $529,900 "," $525,000 ", $-   ,2,2,0,8/15/2013
1300 MASSACHUSETTS AVE NW #305,20005," $234,500 "," $235,000 ", $-   ,0,1,0,8/5/2013
1441 RHODE ISLAND AVE NW #808,20005," $459,500 "," $475,000 ", $-   ,1,1,0,8/30/2013
1445 N ST NW #101,20005," $500,000 "," $485,000 ", $-   ,2,1,0,8/15/2013
1300 13TH ST NW #401,20005," $849,000 "," $839,000 ", $-   ,2,2,0,8/30/2013
1101 L ST NW #603,20005," $324,500 "," $324,500 "," $2,250 ",1,1,0,8/16/2013
1211 13TH ST NW #607,20005," $529,000 "," $529,000 ", $-   ,2,2,0,8/15/2013
1217 N ST NW #101,20005," $599,900 "," $600,000 "," $3,000 ",1,1,0,8/2/2013
1450 CHURCH ST NW #102,20005," $529,000 "," $520,000 ", $-   ,1,1,1,8/6/2013
1112 RHODE ISLAND AVE NW,20005," $1,299,000 "," $1,500,000 ", $-   ,5,4,1,8/27/2013
1511 CHURCH ST NW,20005," $949,900 "," $1,012,500 ", $-   ,3,2,1,8/12/2013
1444 CHURCH ST NW #201,20005," $699,000 "," $707,177 ", $-   ,2,2,0,8/6/2013
1150 K ST NW #1204,20005," $445,000 "," $440,000 ", $-   ,1,1,0,8/5/2013
1320 13TH ST NW #12,20005," $550,000 "," $565,000 ", $150 ,2,2,0,8/23/2013
1133 14TH ST NW #1110,20005," $464,998 "," $452,500 ", $300 ,1,1,0,8/30/2013
1441 RHODE ISLAND AVE NW #211,20005," $449,000 "," $449,000 ", $-   ,1,1,0,8/15/2013
1229 12TH ST NW #5,20005," $475,000 "," $485,000 "," $10,000 ",2,2,1,8/22/2013
1300 N ST NW #121,20005," $290,000 "," $280,000 ", $-   ,0,1,0,8/27/2013
1115 O ST NW #1,20005," $359,000 "," $378,000 "," $10,000 ",1,1,0,8/26/2013
1440 N ST NW #414,20005," $234,900 "," $246,900 ", $-   ,0,1,0,8/23/2013
1420 N ST NW #708,20005," $409,900 "," $420,000 ", $-   ,1,1,0,8/26/2013
1300 N ST NW #314,20005," $410,000 "," $420,000 ", $-   ,1,1,0,8/26/2013
1515 15TH ST NW #214,20005," $649,900 "," $635,000 ", $-   ,1,1,1,8/30/2013
1445 CHURCH ST NW #1,20005," $435,000 "," $435,000 ", $-   ,1,1,0,8/30/2013
1441 RHODE ISLAND AVE NW #720,20005," $459,000 "," $468,000 ", $-   ,1,1,0,8/15/2013
1225 13TH ST NW #312,20005," $549,900 "," $585,000 ", $-   ,2,2,0,8/9/2013
1531 P ST NW ##8,20005," $920,000 "," $920,000 ", $-   ,2,2,0,8/21/2013
1517 CHURCH ST NW #C,20005," $1,475,000 "," $1,520,000 ", $-   ,3,3,0,8/26/2013
1413 P ST NW #403,20005," $1,300,000 "," $1,300,000 ", $-   ,2,2,0,8/14/2013
2030 F ST NW #401,20006," $325,000 "," $350,000 ", $-   ,1,1,0,8/14/2013
3327 PROSPECT ST NW,20007," $4,995,000 "," $4,825,000 ", $-   ,4,4,2,8/6/2013
1307 35TH ST NW,20007," $1,695,000 "," $1,550,000 ", $-   ,2,3,0,8/13/2013
4555 DEXTER ST NW,20007," $1,999,000 "," $1,910,000 ", $-   ,6,5,2,8/20/2013
1407 RIDGEVIEW WAY NW,20007," $1,949,990 "," $1,949,990 ", $-   ,2,4,1,8/19/2013
3303 WATER ST NW #L-2,20007," $1,775,000 "," $1,700,000 ", $-   ,2,2,0,8/16/2013
1409 31ST ST NW,20007," $2,895,000 "," $2,675,000 ", $-   ,3,3,1,8/30/2013
4439 MACARTHUR BLVD NW,20007," $780,000 "," $730,000 "," $4,500 ",3,3,0,8/9/2013
1684 32ND ST NW,20007," $1,665,000 "," $1,662,000 ", $-   ,4,3,1,8/2/2013
3251 PROSPECT ST NW #R-309,20007," $599,000 "," $575,000 ", $-   ,1,1,0,8/1/2013
3603 WINFIELD LN NW,20007," $1,199,000 "," $1,176,000 ", $-   ,4,3,1,8/29/2013
2800 P ST NW,20007," $1,595,000 "," $1,400,000 ", $-   ,2,3,0,8/27/2013
2810 39TH ST NW,20007," $1,149,000 "," $1,100,000 ", $-   ,4,3,1,8/1/2013
3251 PROSPECT ST NW #R-301,20007," $1,065,000 "," $1,065,000 ", $-   ,2,2,0,8/19/2013
3028 N ST NW,20007," $5,450,000 "," $5,400,000 ", $-   ,6,5,1,8/21/2013
3937 DAVIS PL NW #8,20007," $569,900 "," $610,000 ", $-   ,2,2,0,8/13/2013
3937 DAVIS PL NW #2,20007," $494,900 "," $494,900 ", $-   ,2,2,0,8/9/2013
2501 WISCONSIN AVE NW #4,20007," $799,000 "," $790,000 ", $-   ,2,2,0,8/15/2013
4410 W ST NW,20007," $3,295,000 "," $3,050,000 ", $-   ,6,5,2,8/30/2013
2603 36TH PL NW,20007," $1,100,000 "," $1,125,000 ", $-   ,4,3,1,8/2/2013
2500 Q ST NW #706,20007," $369,000 "," $380,000 ", $-   ,1,1,0,8/14/2013
2229 HALL PL NW,20007," $1,065,000 "," $1,045,000 ", $-   ,4,2,1,8/9/2013
2801 NEW MEXICO AVE NW #1121,20007," $549,000 "," $525,000 ", $-   ,1,2,0,8/9/2013
1080 WISCONSIN AVE NW #N405,20007," $539,000 "," $530,000 ", $-   ,1,1,1,8/22/2013
3150 SOUTH ST NW #1E,20007," $1,850,000 "," $1,850,000 ", $-   ,2,2,0,8/30/2013
3835 S ST NW,20007," $1,100,000 "," $1,055,000 ", $-   ,3,3,0,8/5/2013
3337 RESERVOIR RD NW,20007," $1,525,000 "," $1,640,000 ", $-   ,4,3,1,8/1/2013
1920 38TH ST NW,20007," $899,900 "," $865,000 ", $-   ,3,2,1,8/6/2013
1900 37TH ST NW,20007," $1,250,000 "," $1,250,000 ", $-   ,3,3,1,8/2/2013
2605 O ST NW #1,20007," $374,000 "," $360,000 ", $-   ,1,1,0,8/26/2013
2735 OLIVE ST NW #7,20007," $1,100,000 "," $1,025,000 ", $-   ,2,2,1,8/2/2013
2403 TUNLAW RD NW,20007," $739,000 "," $739,000 ", $850 ,2,2,0,8/28/2013
3206 Q ST NW,20007," $995,000 "," $1,235,000 ", $-   ,3,2,1,8/28/2013
2828 WISCONSIN AVE NW #307,20007," $629,000 "," $629,000 ", $-   ,2,2,1,8/30/2013
2801 NEW MEXICO AVE NW #615,20007," $499,000 "," $490,000 ", $-   ,1,1,1,8/29/2013
2320 WISCONSIN AVE NW #209,20007," $385,000 "," $392,500 ", $-   ,1,1,0,8/13/2013
1805 HOBAN RD NW,20007," $1,510,000 "," $1,730,000 ", $-   ,6,3,1,8/20/2013
2801 NEW MEXICO AVE NW #908,20007," $719,000 "," $719,000 ", $-   ,2,2,1,8/21/2013
3409 PROSPECT ST NW,20007," $1,395,000 "," $1,400,000 ", $-   ,3,2,1,8/13/2013
2801 NEW MEXICO AVE NW #421,20007," $534,500 "," $515,000 ", $-   ,1,2,0,8/16/2013
2413 TUNLAW RD NW,20007," $815,000 "," $901,000 ", $-   ,3,3,0,8/29/2013
2400 41ST ST NW #505,20007," $275,000 "," $260,000 ", $-   ,1,1,0,8/9/2013
1622 WISCONSIN AVE NW,20007," $935,000 "," $903,000 ", $-   ,1,1,2,8/21/2013
1803 KALORAMA SQ NW #2,20008," $2,950,000 "," $2,675,000 ", $-   ,3,3,3,8/29/2013
2113 LEROY PL NW,20008," $2,999,000 "," $2,450,000 ", $-   ,5,5,1,8/1/2013
3026 PORTER ST NW #201,20008," $299,900 "," $289,000 ", $-   ,1,1,0,8/16/2013
3409 29TH ST NW #1,20008," $299,999 "," $303,000 "," $4,000 ",1,1,0,8/6/2013
2126 CONNECTICUT AVE NW #49,20008," $799,900 "," $784,450 ", $-   ,2,2,0,8/8/2013
2122 CALIFORNIA ST NW #457,20008," $749,000 "," $739,000 ", $-   ,3,2,0,8/2/2013
3108 FESSENDEN ST NW,20008," $3,100,000 "," $3,100,000 ", $-   ,4,4,2,8/12/2013
3618 CONNECTICUT AVE NW #303,20008," $260,000 "," $296,000 ", $-   ,1,1,0,8/20/2013
2950 DAVENPORT ST NW,20008," $1,575,000 "," $1,490,000 ", $-   ,4,4,1,8/28/2013
3411 29TH ST NW #12,20008," $374,900 "," $370,000 ", $-   ,2,1,0,8/19/2013
2126 CONNECTICUT AVE NW #65,20008," $995,000 "," $1,095,000 ", $-   ,3,2,1,8/23/2013
5156 LINNEAN TER NW,20008," $1,100,000 "," $1,100,000 ", $-   ,4,3,1,8/13/2013
2737 DEVONSHIRE PL NW #104,20008," $399,000 "," $399,000 ", $-   ,1,1,0,8/5/2013
2316 TRACY PL NW,20008," $1,895,000 "," $1,895,000 ", $-   ,4,3,1,8/30/2013
3100 CONNECTICUT AVE NW #134,20008," $450,000 "," $440,000 ", $-   ,1,1,0,8/5/2013
2103 R ST NW,20008," $1,495,000 "," $1,700,000 ", $-   ,3,2,2,8/9/2013
3520 TILDEN ST NW,20008," $1,749,500 "," $1,720,000 ", $-   ,5,5,0,8/6/2013
4007 CONNECTICUT AVE NW #104,20008," $315,000 "," $307,000 ", $-   ,1,1,0,8/20/2013
3024 PORTER ST NW #304,20008," $334,900 "," $334,900 ", $-   ,1,1,0,8/15/2013
3625 YUMA ST NW,20008," $825,000 "," $825,000 ", $-   ,4,2,1,8/8/2013
3411 29TH ST NW #11,20008," $315,000 "," $303,000 ", $-   ,1,1,0,8/19/2013
3404 GARRISON ST NW,20008," $1,099,000 "," $1,127,500 ", $-   ,4,2,2,8/22/2013
3001 VEAZEY TER NW #1303,20008," $299,900 "," $290,000 ", $-   ,1,1,0,8/23/2013
2725 ORDWAY ST NW #4,20008," $369,900 "," $389,000 ", $-   ,1,1,0,8/22/2013
3022 PORTER ST NW #204,20008," $329,000 "," $340,417 "," $8,510 ",2,1,0,8/5/2013
4740 CONNECTICUT AVE NW #906,20008," $375,000 "," $390,000 "," $10,000 ",2,2,0,8/2/2013
2153 CALIFORNIA ST NW #403,20008," $725,000 "," $782,150 ", $-   ,3,2,0,8/29/2013
3100 CONNECTICUT AVE NW #113,20008," $365,000 "," $360,000 ", $-   ,1,1,0,8/20/2013
3218 MACOMB ST NW,20008," $1,650,000 "," $1,735,000 ", $-   ,5,3,1,8/16/2013
3108 GARFIELD ST NW,20008," $1,350,000 "," $1,355,000 ", $-   ,5,3,1,8/19/2013
2803 CORTLAND PL NW #306,20008," $349,900 "," $357,000 ", $-   ,1,1,0,8/2/2013
3031 SEDGWICK ST NW #503-E,20008," $499,900 "," $495,000 ", $500 ,2,1,1,8/28/2013
4700 CONNECTICUT AVE NW #310,20008," $510,000 "," $510,000 ", $-   ,2,1,0,8/27/2013
4600 CONNECTICUT AVE NW #914,20008," $269,000 "," $269,000 ", $-   ,1,1,0,8/15/2013
3900 CONNECTICUT AVE NW #306-G,20008," $335,000 "," $335,000 ", $-   ,1,1,0,8/29/2013
3100 CONNECTICUT AVE NW #138,20008," $409,000 "," $425,000 ", $-   ,1,1,0,8/30/2013
4007 CONNECTICUT AVE NW #503,20008," $374,500 "," $406,000 ", $-   ,1,1,0,8/29/2013
4444 CONNECTICUT AVE NW #705,20008," $399,000 "," $430,000 ", $-   ,2,1,1,8/16/2013
2906 UPTON ST NW,20008," $879,000 "," $905,000 ", $-   ,3,2,2,8/30/2013
1717 P ST NW #B,20009," $859,900 "," $840,000 "," $5,000 ",2,2,0,8/15/2013
1304 FAIRMONT ST NW #2,20009," $239,000 "," $165,000 "," $4,950 ",1,1,0,8/9/2013
2515 17TH ST NW #1,20009," $199,900 "," $189,000 "," $5,870 ",1,1,0,8/26/2013
1401 R ST NW #404,20009," $424,900 "," $424,900 "," $1,500 ",1,1,0,8/2/2013
1915 16TH ST NW #303,20009," $329,000 "," $321,000 ", $-   ,1,1,0,8/29/2013
1910 KALORAMA RD NW #502,20009," $329,900 "," $338,000 ", $-   ,0,1,0,8/26/2013
1401 R ST NW #405,20009," $489,900 "," $489,900 "," $9,798 ",1,1,0,8/16/2013
2100 19TH ST NW #201,20009," $310,000 "," $300,000 ", $-   ,2,1,0,8/29/2013
1930 18TH ST NW #21,20009," $519,000 "," $500,000 "," $3,500 ",2,1,0,8/29/2013
1920 BELMONT RD NW,20009," $1,799,000 "," $1,867,000 ", $-   ,6,4,1,8/16/2013
1401 Q ST NW #201,20009," $875,000 "," $865,000 ", $-   ,3,2,0,8/27/2013
1744 U ST NW #D,20009," $499,000 "," $490,000 ", $-   ,2,1,1,8/12/2013
1845 KALORAMA RD NW #6,20009," $569,900 "," $565,000 ", $-   ,2,1,0,8/23/2013
2020 12TH ST NW #313,20009," $645,000 "," $665,000 ", $-   ,2,2,0,8/1/2013
1421 FLORIDA AVE NW #8,20009," $649,900 "," $639,900 ", $-   ,2,2,0,8/16/2013
1830 17TH ST NW #204,20009," $389,900 "," $422,500 ", $-   ,1,1,0,8/2/2013
1735 NEW HAMPSHIRE AVE NW #405,20009," $359,900 "," $329,000 "," $4,000 ",1,1,0,8/15/2013
2370 CHAMPLAIN ST NW ##33,20009," $565,000 "," $560,000 ", $-   ,3,2,0,8/30/2013
3025 ONTARIO RD NW #110,20009," $179,900 "," $174,950 ", $-   ,0,1,0,8/14/2013
1119F HARVARD ST NW #1119F,20009," $450,000 "," $425,000 ", $-   ,3,2,1,8/22/2013
1414 BELMONT ST NW #104,20009," $579,900 "," $578,000 ", $-   ,2,2,0,8/21/2013
1466 HARVARD ST NW #UNIT #T3,20009," $579,900 "," $608,840 ", $-   ,2,2,0,8/9/2013
1901 19TH ST NW #202,20009," $349,000 "," $355,000 "," $5,000 ",1,1,0,8/14/2013
2639 15TH ST NW #306,20009," $319,900 "," $315,000 ", $-   ,1,1,0,8/6/2013
3060 16TH ST NW #205,20009," $424,900 "," $410,000 ", $125 ,3,1,0,8/30/2013
1802 CORCORAN ST NW,20009," $829,000 "," $829,000 ", $-   ,3,2,0,8/14/2013
1701 16TH ST NW #203,20009," $375,000 "," $368,000 ", $-   ,1,1,0,8/15/2013
2550 UNIVERSITY PL NW #3,20009," $585,000 "," $585,000 ", $-   ,2,2,0,8/7/2013
2550 UNIVERSITY PLN NW #4,20009," $585,000 "," $586,100 ", $-   ,2,2,0,8/29/2013
1704 19TH ST NW #6,20009," $719,000 "," $719,000 "," $1,650 ",2,2,0,8/30/2013
1419 CLIFTON ST NW #303,20009," $449,000 "," $449,000 "," $10,000 ",2,1,0,8/15/2013
1930 18TH ST NW #24,20009," $499,900 "," $499,000 "," $11,500 ",2,1,0,8/30/2013
3025 ONTARIO RD NW #508,20009," $329,000 "," $336,000 ", $-   ,1,1,0,8/8/2013
1654 EUCLID ST NW #205,20009," $549,900 "," $532,500 ", $-   ,2,2,0,8/5/2013
1464 HARVARD ST NW #12,20009," $485,000 "," $495,500 ", $-   ,1,1,0,8/2/2013
1427 CLIFTON ST NW #2,20009," $520,000 "," $519,000 ", $-   ,2,2,0,8/5/2013
1439 EUCLID ST NW #107,20009," $299,900 "," $296,250 ", $-   ,1,1,0,8/15/2013
1915 CALVERT ST NW #2,20009," $529,000 "," $525,000 "," $10,000 ",2,2,0,8/23/2013
1342 W ST NW,20009," $1,079,000 "," $1,150,000 "," $3,000 ",3,3,1,8/2/2013
1900 S ST NW #301,20009," $395,000 "," $385,000 ", $-   ,1,1,0,8/29/2013
1333 EUCLID ST NW #101,20009," $349,000 "," $349,000 "," $3,490 ",1,1,0,8/26/2013
1501 CAROLINE ST NW,20009," $699,900 "," $700,000 ", $-   ,3,1,1,8/27/2013
1621 T ST NW #604,20009," $369,000 "," $371,000 ", $-   ,1,1,0,8/9/2013
1661 CRESCENT PL NW #509,20009," $450,000 "," $505,500 ", $-   ,2,1,0,8/8/2013
1709 13TH ST NW #2,20009," $795,000 "," $811,000 ", $-   ,2,2,1,8/13/2013
1420 HARVARD ST NW #306,20009," $335,000 "," $330,000 "," $3,000 ",2,1,0,8/30/2013
1461 GIRARD ST NW #401,20009," $474,555 "," $505,500 ", $-   ,2,1,0,8/9/2013
1333 EUCLID ST NW #201,20009," $505,000 "," $505,000 ", $-   ,2,1,0,8/26/2013
1333 EUCLID ST NW #PH-3,20009," $837,000 "," $794,000 ", $-   ,3,3,1,8/26/2013
1466 HARVARD ST NW #PH4,20009," $399,900 "," $407,000 ", $-   ,1,1,0,8/30/2013
1725 NEW HAMPSHIRE AVE NW #601,20009," $439,000 "," $399,900 ", $-   ,1,1,0,8/20/2013
1816 KALORAMA RD NW #304,20009," $214,500 "," $214,500 ", $500 ,0,1,0,8/19/2013
1934 CALVERT ST NW #4,20009," $637,500 "," $625,000 ", $-   ,2,2,0,8/23/2013
2000 16TH ST NW #305,20009," $369,000 "," $391,601 "," $10,000 ",1,1,0,8/16/2013
2656 15TH ST NW #103,20009," $332,000 "," $332,000 ", $-   ,1,1,0,8/12/2013
1725 17TH ST NW #515,20009," $575,000 "," $580,000 ", $-   ,2,2,0,8/9/2013
1801 CLYDESDALE PL NW #304,20009," $156,000 "," $156,000 ", $200 ,0,1,0,8/20/2013
1323 CLIFTON ST NW #34,20009," $599,000 "," $599,000 ", $-   ,2,2,0,8/16/2013
1791 LANIER PL NW #41,20009," $385,000 "," $405,000 "," $1,000 ",1,1,0,8/15/2013
1636 FLORIDA AVE NW,20009," $659,000 "," $663,750 ", $-   ,3,1,1,8/2/2013
2428 17TH ST NW #GSW,20009," $529,000 "," $616,500 ", $-   ,1,1,0,8/28/2013
