Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
226 14TH PL NE,20002,"$649,900 ","$671,000 ",$0 ,3,1,1,6/25/2011
911 K ST NE,20002,"$750,000 ","$797,000 ",$0 ,3,2,0,6/24/2011
1408 ORREN ST NE,20002,"$549,000 ","$575,000 ","$5,000 ",3,3,0,6/25/2011
420 OKLAHOMA AVE NE #202,20002,"$249,900 ","$249,900 ","$6,200 ",1,1,0,6/24/2011
322 SEATON PL NE,20002,"$524,993 ","$600,000 ",$0 ,3,2,0,6/11/2011
312 5TH ST NE,20002,"$699,999 ","$783,000 ",$0 ,2,1,1,6/28/2011
121 13TH ST NE #303,20002,"$399,900 ","$405,000 ",$0 ,1,1,0,6/29/2011
1432 INDEPENDENCE AVE SE #2,20003,"$199,000 ","$210,000 ",$0 ,1,1,0,6/16/2011
1424 L ST SE #201,20003,"$425,000 ","$425,000 ","$12,750 ",2,2,0,6/29/2011
1815 MASSACHUSETTS AVE SE #2,20003,"$606,000 ","$606,000 ","$6,060 ",2,2,1,6/1/2011
1533 K ST SE,20003,"$574,900 ","$570,000 ","$19,750 ",2,2,0,6/8/2011
310 4TH ST SE,20003,"$888,000 ","$850,000 ",$0 ,3,2,1,6/1/2011
1211 G ST SE #9,20003,"$345,000 ","$330,000 ",$0 ,1,1,0,6/25/2011
401 15TH ST SE #202,20003,"$539,000 ","$540,000 ",$0 ,2,2,0,6/25/2011
1412 K ST SE,20003,"$729,000 ","$700,000 ",$0 ,2,1,1,6/10/2011
1000 NEW JERSEY AVE SE #916,20003,"$325,508 ","$325,508 ","$5,000 ",1,1,0,6/11/2011
918 14TH ST SE #3,20003,"$699,000 ","$699,000 ",$0 ,2,2,0,6/11/2011
201 E ST SE #2,20003,"$349,000 ","$362,500 ",$500 ,2,1,0,6/3/2011
1391 PENNSYLVANIA AVE SE #327,20003,"$465,000 ","$465,000 ",$0 ,2,2,0,6/4/2011
427 NEW JERSEY AVE SE,20003,"$1,249,000 ","$1,357,000 ",$0 ,4,3,1,6/7/2011
1025 1ST ST SE #1005,20003,"$635,000 ","$639,000 ",$0 ,2,2,0,6/25/2011
10 8TH ST SE,20003,"$775,000 ","$770,000 ",$0 ,2,1,1,6/4/2011
1301 SOUTH CAROLINA AVE SE #7,20003,"$423,750 ","$423,750 ",$0 ,1,1,1,6/29/2011
1806 D ST SE,20003,"$687,000 ","$687,000 ","$15,000 ",3,2,1,6/4/2011
1209 G ST SE #2,20003,"$285,000 ","$262,000 ","$6,000 ",1,1,0,6/2/2011
1211 G ST SE #12,20003,"$499,000 ","$489,000 ",$0 ,1,1,0,6/23/2011
1391 PENNSYLVANIA AVE SE #337,20003,"$589,990 ","$590,000 ","$4,700 ",2,2,0,6/11/2011
335 11TH ST SE,20003,"$770,000 ","$750,000 ",$0 ,3,2,1,6/25/2011
1306 PENNSYLVANIA AVE SE #301,20003,"$625,000 ","$630,000 ",$0 ,2,2,0,5/31/2011
610 I ST SE,20003,"$999,900 ","$975,000 ",$0 ,3,3,1,6/4/2011
1391 PENNSYLVANIA AVE SE #208,20003,"$515,000 ","$521,750 ",$0 ,2,2,0,6/18/2011
1335 IVES PL SE,20003,"$560,000 ","$560,000 ","$10,000 ",2,2,0,5/31/2011
1025 1ST ST SE #808,20003,"$352,900 ","$352,900 ",$0 ,0,1,0,6/22/2011
605 SOUTH CAROLINA AVE SE,20003,"$1,000,000 ","$970,000 ","$4,200 ",4,2,0,6/22/2011
305 10TH ST SE,20003,"$749,000 ","$749,000 ","$5,000 ",2,2,1,6/25/2011
707 EAST CAPITOL ST SE,20003,"$1,599,000 ","$1,682,500 ",$0 ,4,3,0,6/29/2011
1391 PENNSYLVANIA AVE SE #341,20003,"$450,000 ","$460,000 ",$750 ,2,2,0,6/18/2011
1428 C ST SE,20003,"$799,900 ","$800,000 ",$0 ,3,3,1,6/10/2011
308 13TH ST SE #4,20003,"$349,000 ","$345,000 ",$0 ,1,1,0,6/29/2011
1809 A ST SE,20003,"$549,900 ","$555,000 ",$0 ,3,2,0,6/2/2011
1533 PENNSYLVANIA AVE SE,20003,"$689,900 ","$697,500 ","$3,750 ",4,3,1,6/8/2011
917 G ST SE,20003,"$749,000 ","$801,750 ",$0 ,2,1,1,6/4/2011
1323 K ST SE #301,20003,"$269,000 ","$260,000 ",$0 ,1,1,0,6/18/2011
327 9TH ST SE,20003,"$789,000 ","$880,000 ",$0 ,2,2,0,6/4/2011
403 12TH ST SE,20003,"$629,000 ","$678,000 ",$0 ,2,1,0,6/1/2011
231 10TH ST SE,20003,"$900,000 ","$850,000 ",$0 ,3,2,0,6/21/2011
227 18TH ST SE,20003,"$629,000 ","$660,000 ",$0 ,4,2,0,6/11/2011
135 E ST SE,20003,"$799,555 ","$875,000 ",$0 ,3,1,1,6/14/2011
1210 POTOMAC AVE SE,20003,"$679,900 ","$699,000 ",$0 ,3,2,1,6/15/2011
921 5TH ST SE,20003,"$535,000 ","$570,000 ",$0 ,2,2,1,6/11/2011
1373 POTOMAC AVE SE,20003,"$979,000 ","$930,000 ",$0 ,3,3,1,6/25/2011
1820 A ST SE,20003,"$575,000 ","$592,500 ","$17,500 ",4,1,1,6/18/2011
1391 PENNSYLVANIA AVE SE #523,20003,"$459,000 ","$474,000 ","$14,000 ",2,2,0,6/28/2011
219 14TH ST SE,20003,"$949,000 ","$981,000 ",$0 ,4,3,1,6/18/2011
1730 D ST SE,20003,"$799,900 ","$799,900 ",$0 ,4,3,1,6/25/2011
1434 POTOMAC AVE SE #4,20003,"$364,900 ","$355,000 ",$0 ,1,1,0,6/25/2011
1539 E ST SE,20003,"$685,000 ","$716,000 ",$0 ,2,2,0,6/10/2011
706 E ST SE,20003,"$1,175,000 ","$1,100,000 ",$0 ,3,2,1,6/16/2011
1391 PENNSYLVANIA AVE SE #214,20003,"$519,000 ","$536,000 ",$0 ,2,2,0,6/2/2011
210 11TH ST SE,20003,"$850,000 ","$825,000 ",$0 ,3,1,1,6/14/2011
1218 WALTER ST SE,20003,"$695,000 ","$685,000 ",$0 ,2,2,0,6/29/2011
207 C ST SE,20003,"$789,000 ","$789,500 ",$0 ,2,1,1,6/29/2011
1328 INDEPENDENCE AVE SE,20003,"$1,149,900 ","$1,175,000 ",$0 ,4,3,1,6/25/2011
911 G ST SE,20003,"$749,000 ","$749,000 ",$0 ,2,1,0,6/28/2011
752 9TH ST SE #301,20003,"$499,500 ","$517,500 ",$0 ,2,1,0,6/21/2011
214 6TH ST SE,20003,"$769,000 ","$877,000 ",$0 ,3,1,0,6/25/2011
226 5TH ST SE #101,20003,"$374,500 ","$357,250 ",$0 ,1,1,0,6/19/2011
1000 NEW JERSEY AVE SE #1108,20003,"$667,000 ","$667,000 ",$0 ,3,2,0,6/29/2011
1025 1ST ST SE #1212,20003,"$599,000 ","$599,000 ",$0 ,2,2,0,6/24/2011
1518 E ST SE,20003,"$989,900 ","$1,000,999 ",$0 ,4,3,1,6/16/2011
912 F ST NW #708,20004,"$789,000 ","$775,000 ",$0 ,2,2,1,6/17/2011
631 D ST NW #231,20004,"$679,000 ","$670,000 ",$400 ,2,2,0,6/18/2011
675 E ST NW #330,20004,"$495,000 ","$510,000 ",$0 ,1,1,0,6/7/2011
912 F ST NW #906,20004,"$995,000 ","$950,000 ",$0 ,2,2,1,6/11/2011
701 PENNSYLVANIA AVE NW #1223,20004,"$389,900 ","$409,000 ",$0 ,1,1,0,6/17/2011
631 D ST NW #1132,20004,"$474,000 ","$474,000 ",$0 ,1,1,0,6/29/2011
801 PENNSYLVANIA AVE NW #1104,20004,"$399,000 ","$385,800 ",$0 ,1,1,0,6/21/2011
1440 N ST NW #402,20005,"$205,000 ","$198,000 ","$6,000 ",0,1,0,6/1/2011
1300 MASSACHUSETTS AVE NW #403,20005,"$204,999 ","$202,000 ","$6,150 ",0,1,0,6/15/2011
1133 13TH ST NW #6B,20005,"$410,000 ","$410,000 ",$0 ,2,1,0,6/25/2011
1150 K ST NW #604,20005,"$479,000 ","$472,888 ",$0 ,1,1,0,5/31/2011
1109 M ST NW #3,20005,"$510,000 ","$505,000 ","$1,000 ",1,1,1,6/14/2011
1115 12TH ST NW #104,20005,"$289,000 ","$290,000 ","$8,700 ",1,1,0,6/29/2011
1133 14TH ST NW #204,20005,"$580,000 ","$575,000 ",$0 ,2,1,0,6/15/2011
1325 13TH ST NW #602,20005,"$688,000 ","$665,000 ",$0 ,2,2,0,6/7/2011
1437 RHODE ISLAND AVE NW #105,20005,"$635,000 ","$625,000 ",$0 ,2,2,0,6/22/2011
1220 N ST NW #2,20005,"$650,000 ","$691,000 ",$0 ,2,2,0,5/31/2011
1400 CHURCH ST NW #408,20005,"$599,900 ","$617,500 ",$0 ,1,1,0,6/18/2011
1445 N ST NW #102,20005,"$469,900 ","$480,000 ",$0 ,2,1,0,6/11/2011
1225 13TH ST NW #806,20005,"$425,000 ","$435,000 ","$2,500 ",1,1,0,6/29/2011
7 LOGAN CIR NW #41,20005,"$579,000 ","$590,000 ",$0 ,1,1,0,6/7/2011
1401 CHURCH ST NW #301,20005,"$499,900 ","$560,000 ",$0 ,1,1,0,6/25/2011
1400 CHURCH ST NW #209,20005,"$559,000 ","$610,000 ",$0 ,1,1,0,6/17/2011
1300 N ST NW #702,20005,"$436,900 ","$439,500 ",$0 ,1,1,0,6/18/2011
1239 VERMONT AVE NW #905,20005,"$379,000 ","$410,000 ",$0 ,2,2,0,6/24/2011
1325 13TH ST NW #13,20005,"$669,000 ","$669,900 ",$0 ,2,1,1,5/31/2011
27 LOGAN CIR NW #12,20005,"$1,250,000 ","$1,250,000 ",$0 ,4,2,1,6/10/2011
522 21ST ST NW #605,20006,"$217,500 ","$217,500 ",$0 ,0,1,0,6/25/2011
1023 CECIL PL NW,20007,"$768,000 ","$731,500 ",$0 ,2,2,0,6/16/2011
4000 TUNLAW RD NW #223,20007,"$210,000 ","$207,000 ","$5,000 ",1,1,0,6/29/2011
3043 P ST NW,20007,"$3,675,000 ","$3,400,000 ",$0 ,6,4,1,5/31/2011
2325 42ND ST NW #216,20007,"$225,000 ","$220,000 ","$4,400 ",0,1,0,6/9/2011
1801 35TH ST NW,20007,"$14,000,000 ","$16,500,000 ",$0 ,0,4,0,6/9/2011
44521/2 MACARTHUR BLVD NW,20007,"$1,199,000 ","$1,190,000 ",$0 ,3,3,1,6/14/2011
3912 GEORGETOWN CT NW,20007,"$1,400,000 ","$1,400,000 ",$0 ,5,3,1,6/9/2011
3033 O ST NW,20007,"$2,595,000 ","$2,549,000 ",$0 ,5,3,1,6/22/2011
2800 WISCONSIN AVE NW #506,20007,"$218,000 ","$204,000 ",$0 ,0,1,0,6/10/2011
4650 GARFIELD ST NW,20007,"$1,999,000 ","$1,900,000 ",$0 ,5,3,1,6/14/2011
4614 LAVEROCK PL NW,20007,"$1,899,000 ","$1,899,000 ",$0 ,4,3,1,6/18/2011
2005 48TH ST NW,20007,"$2,495,000 ","$2,400,000 ",$0 ,6,5,1,6/18/2011
2828 WISCONSIN AVE NW #511#,20007,"$775,000 ","$778,000 ","$1,500 ",3,2,1,6/24/2011
4832 HUTCHINS PL NW,20007,"$1,300,000 ","$1,300,000 ",$0 ,4,2,1,6/14/2011
2817 Q ST NW,20007,"$1,695,000 ","$1,625,000 ",$0 ,2,3,1,6/2/2011
3052 R ST NW #104,20007,"$1,195,000 ","$1,150,000 ",$0 ,2,2,0,5/31/2011
2800 WISCONSIN AVE NW #909,20007,"$204,500 ","$204,500 ",$0 ,0,1,0,6/7/2011
1812 35TH ST NW,20007,"$1,125,000 ","$1,050,000 ","$9,500 ",4,3,1,5/31/2011
4563 MACARTHUR BLVD NW,20007,"$1,299,000 ","$1,210,000 ",$0 ,4,3,1,6/11/2011
3013 P ST NW,20007,"$3,200,000 ","$3,000,000 ",$0 ,3,3,1,6/23/2011
2108 37TH ST NW,20007,"$799,900 ","$796,400 ",$0 ,4,3,1,6/17/2011
4009 DAVIS PL NW #301,20007,"$529,500 ","$549,500 ",$0 ,2,2,0,6/29/2011
2721 POPLAR ST NW,20007,"$1,050,000 ","$1,025,000 ",$0 ,3,2,0,6/14/2011
4625 CHARLESTON TER NW,20007,"$2,300,000 ","$2,200,000 ",$0 ,4,4,1,6/29/2011
2801 NEW MEXICO AVE NW #1211,20007,"$879,000 ","$850,000 ",$0 ,2,2,1,6/25/2011
2617 WISCONSIN AVE NW,20007,"$1,299,900 ","$1,260,000 ",$0 ,5,6,1,6/11/2011
4411 VOLTA PL NW,20007,"$1,075,000 ","$1,037,500 ",$0 ,5,4,0,6/23/2011
2516 Q ST NW #208,20007,"$379,000 ","$369,000 ",$0 ,0,1,0,6/11/2011
4849 FOXHALL CRES NW,20007,"$2,250,000 ","$2,150,000 ",$0 ,5,4,1,6/28/2011
4840 MACARTHUR BLVD NW #602,20007,"$355,000 ","$345,000 ",$0 ,1,1,0,6/11/2011
4510 Q PL NW,20007,"$1,049,000 ","$1,050,000 ",$0 ,4,3,1,6/18/2011
3915 HIGHWOOD CT NW,20007,"$1,695,000 ","$1,600,000 ",$0 ,3,3,1,6/21/2011
2725 39TH ST NW #507,20007,"$365,000 ","$355,000 ",$0 ,1,1,0,6/8/2011
4619 MACARTHUR BLVD NW #A,20007,"$325,000 ","$319,000 ","$1,750 ",1,1,0,6/17/2011
4453 Q ST NW,20007,"$780,000 ","$765,000 ",$0 ,3,2,0,6/22/2011
46271/2 MACARTHUR BLVD NW #A,20007,"$339,000 ","$331,500 ",$0 ,1,1,0,6/8/2011
2111 WISCONSIN AVE NW #421,20007,"$355,000 ","$355,000 ",$0 ,1,1,0,6/15/2011
2603 39TH ST NW #6,20007,"$250,000 ","$250,000 ",$0 ,1,1,0,6/14/2011
3220 GRACE ST NW #PH1 - UNIT 6,20007,"$1,225,000 ","$1,200,000 ",$0 ,2,2,0,6/22/2011
2801 NEW MEXICO AVE NW #502,20007,"$389,000 ","$393,000 ",$0 ,1,1,0,6/25/2011
3220 GRACE ST NW #1,20007,"$575,000 ","$586,000 ",$0 ,1,1,0,6/1/2011
4500 Q LN NW,20007,"$1,049,000 ","$1,051,000 ",$0 ,4,3,0,6/14/2011
4474 RESERVOIR RD NW,20007,"$750,000 ","$750,000 ",$0 ,4,2,0,6/18/2011
1015 33RD ST NW #502,20007,"$775,000 ","$813,000 ",$0 ,2,2,0,6/4/2011
3740 W ST NW,20007,"$915,000 ","$915,000 ",$0 ,3,2,1,6/11/2011
2231 48TH ST NW,20007,"$1,495,000 ","$1,450,000 ",$0 ,5,3,2,6/16/2011
2800 WISCONSIN AVE NW #108,20007,"$198,500 ","$198,500 ",$0 ,0,1,0,6/29/2011
2801 NEW MEXICO AVE NW #607,20007,"$975,000 ","$975,000 ",$0 ,2,2,1,6/11/2011
4415 MACARTHUR BLVD NW,20007,"$829,000 ","$829,000 ",$0 ,3,3,1,6/21/2011
4100 W ST NW #305,20007,"$369,900 ","$369,900 ",$0 ,2,1,0,6/21/2011
3937 DAVIS PL NW #3,20007,"$549,500 ","$575,000 ",$0 ,2,2,0,6/8/2011
4418 RESERVOIR RD NW,20007,"$775,000 ","$775,000 ",$0 ,3,2,0,6/18/2011
1411 36TH ST NW,20007,"$1,195,000 ","$1,175,000 ",$0 ,3,2,0,6/29/2011
1509 44TH ST NW,20007,"$1,065,000 ","$1,065,000 ",$0 ,5,3,0,6/17/2011
3267 N ST NW #1,20007,"$549,900 ","$539,000 ",$0 ,1,1,1,6/16/2011
2325 42ND ST NW #213,20007,"$305,000 ","$305,000 ",$0 ,1,1,0,6/14/2011
2725 39TH ST NW #406,20007,"$365,000 ","$365,000 ",$200 ,1,1,0,6/11/2011
4100 W ST NW #416,20007,"$262,500 ","$258,000 ",$0 ,1,1,0,6/18/2011
2501 WISCONSIN AVE NW #210,20007,"$995,000 ","$995,000 ",$0 ,2,2,1,6/4/2011
3309 P ST NW,20007,"$1,375,000 ","$1,375,000 ",$0 ,3,2,1,6/29/2011
2801 NEW MEXICO AVE NW #222,20007,"$799,900 ","$793,000 ",$0 ,2,2,1,6/14/2011
3344 PROSPECT ST NW,20007,"$1,495,000 ","$1,495,000 ","$50,000 ",4,3,0,6/28/2011
2801 NEW MEXICO AVE NW #623,20007,"$400,000 ","$399,999 ",$0 ,1,1,0,6/11/2011
5101 CONNECTICUT AVE NW,20008,"$999,000 ","$999,000 ",$0 ,5,4,0,6/3/2011
4600 LINNEAN AVE NW,20008,"$2,999,000 ","$2,850,000 ",$0 ,6,6,2,6/4/2011
2540 MASSACHUSETTS AVE NW #405,20008,"$1,225,000 ","$1,125,000 ",$0 ,5,4,0,6/4/2011
3001 VEAZY TER NW #1013,20008,"$315,000 ","$310,000 ",$0 ,1,1,0,6/9/2011
3883 CONNECTICUT AVE NW #306,20008,"$259,000 ","$255,000 ","$5,000 ",0,1,0,6/24/2011
2411 CALIFORNIA ST NW,20008,"$4,950,000 ","$4,500,000 ",$0 ,6,7,1,6/15/2011
4514 CONNECTICUT AVE NW #510,20008,"$629,000 ","$628,168 ",$0 ,2,1,0,6/7/2011
2501 CALVERT ST NW #209,20008,"$369,000 ","$365,000 ","$10,500 ",1,1,0,6/24/2011
3024 PORTER ST NW #303,20008,"$289,000 ","$284,000 ",$0 ,1,1,0,6/11/2011
3011 34TH ST NW,20008,"$1,325,000 ","$1,225,000 ",$0 ,4,3,1,6/9/2011
2153 CALIFORNIA ST NW #402,20008,"$825,000 ","$825,000 ",$0 ,2,1,0,5/31/2011
3701 CONNECTICUT AVE NW #416,20008,"$299,900 ","$300,000 ",$0 ,1,1,0,6/29/2011
3001 VEAZEY TER NW #908,20008,"$500,000 ","$485,000 ",$0 ,2,2,0,6/16/2011
2939 VAN NESS ST NW #230,20008,"$300,000 ","$300,000 ","$10,000 ",1,1,0,6/10/2011
2829 CONNECTICUT AVE NW #213,20008,"$225,000 ","$218,000 ",$0 ,0,1,0,6/25/2011
4701 CONNECTICUT AVE NW #101,20008,"$615,000 ","$615,000 ","$2,500 ",2,2,0,6/24/2011
2441 CALIFORNIA ST NW,20008,"$2,899,000 ","$2,750,000 ",$0 ,6,5,1,6/23/2011
3230 WOODLEY RD NW,20008,"$1,650,000 ","$1,650,000 ",$0 ,6,3,2,6/1/2011
3532 CHESAPEAKE ST NW,20008,"$1,350,000 ","$1,450,000 ",$0 ,6,3,1,6/8/2011
3126 ORDWAY ST NW,20008,"$1,389,000 ","$1,516,000 ",$0 ,3,3,1,6/24/2011
2933 28TH ST NW,20008,"$1,050,000 ","$1,176,000 ",$0 ,3,2,1,6/9/2011
3701 CONNECTICUT AVE NW #708,20008,"$285,000 ","$277,500 ",$300 ,1,1,0,6/9/2011
3618 CONNECTICUT AVE NW #401,20008,"$372,000 ","$415,000 ",$0 ,2,1,0,6/18/2011
2755 ORDWAY ST NW #415,20008,"$250,000 ","$240,000 ",$0 ,0,1,0,6/29/2011
2727 ORDWAY ST NW #3,20008,"$369,000 ","$362,000 ","$3,700 ",1,1,0,6/17/2011
2127 CALIFORNIA ST NW #101,20008,"$349,555 ","$337,500 ",$0 ,1,1,0,6/18/2011
2803 CORTLAND PL NW #208,20008,"$365,000 ","$380,000 ",$0 ,1,1,0,6/21/2011
4740 CONNECTICUT AVE NW #208,20008,"$429,000 ","$424,500 ","$8,000 ",2,2,0,6/29/2011
2123 CALIFORNIA ST NW #A5,20008,"$549,900 ","$539,900 ",$0 ,2,2,0,6/21/2011
2540 MASSACHUSETTS AVE NW #205,20008,"$999,000 ","$980,000 ",$0 ,3,2,0,6/24/2011
4810 32ND ST NW,20008,"$1,450,000 ","$1,450,000 ",$0 ,4,3,1,6/21/2011
2711 ORDWAY ST NW #202,20008,"$389,000 ","$383,000 ",$0 ,1,1,0,6/11/2011
3883 CONNECTICUT AVE NW #619,20008,"$360,000 ","$341,000 ","$2,700 ",1,1,0,6/25/2011
3626 ALBEMARLE ST NW,20008,"$869,000 ","$931,000 ",$0 ,3,3,1,6/1/2011
2268 CATHEDRAL AVE NW,20008,"$950,000 ","$950,000 ",$0 ,5,3,0,6/14/2011
3024 TILDEN ST NW #404-C,20008,"$360,000 ","$360,000 ",$0 ,1,1,0,6/11/2011
3601 CONNECTICUT AVE NW #216/216A,20008,"$449,000 ","$449,000 ",$0 ,1,2,0,6/4/2011
3511 ALBEMARLE ST NW,20008,"$1,375,000 ","$1,350,000 ",$0 ,4,4,1,6/17/2011
3602 34TH ST NW,20008,"$849,000 ","$854,000 ",$0 ,5,3,1,6/1/2011
2711 ORDWAY ST NW #209,20008,"$374,900 ","$378,000 ",$0 ,1,1,0,6/22/2011
3001 VEAZEY TER NW #302,20008,"$645,000 ","$780,000 ",$0 ,3,2,0,6/25/2011
3617 EVERETT ST NW,20008,"$949,000 ","$969,000 ",$0 ,4,3,0,6/3/2011
3114 QUEBEC PL NW,20008,"$1,395,000 ","$1,475,000 ",$0 ,5,3,2,6/18/2011
2710 BRANDYWINE ST NW,20008,"$1,195,000 ","$1,250,000 ",$0 ,4,3,1,6/7/2011
2818 CONNECTICUT AVE NW #6,20008,"$1,199,000 ","$1,200,000 ",$0 ,3,2,0,6/28/2011
3883 CONNECTICUT AVE NW #911,20008,"$399,000 ","$396,000 ",$0 ,1,1,0,6/17/2011
2311 CONNECTICUT AVE NW #602,20008,"$850,000 ","$885,500 ",$0 ,3,2,0,6/24/2011
2206 WYOMING AVE NW,20008,"$2,300,000 ","$2,300,000 ",$0 ,5,4,1,6/21/2011
3883 CONNECTICUT AVE NW #111,20008,"$365,000 ","$365,000 ",$0 ,1,1,0,6/29/2011
2122 CALIFORNIA ST NW #556,20008,"$335,000 ","$329,000 ",$0 ,1,1,0,6/29/2011
2230 CALIFORNIA ST NW #3BE,20008,"$1,450,000 ","$1,450,000 ",$0 ,3,3,0,6/29/2011
3629 VEAZEY ST NW,20008,"$739,900 ","$805,500 ",$0 ,3,3,0,6/25/2011
2022 COLUMBIA RD NW #201,20009,"$1,249,000 ","$1,000,000 ",$0 ,2,2,0,5/31/2011
1837 SWANN ST NW,20009,"$1,749,500 ","$1,749,500 ",$0 ,5,4,1,6/2/2011
1214 EUCLID ST NW,20009,"$925,000 ","$890,000 ",$0 ,5,2,1,6/4/2011
1801 CLYDESDALE PL NW #310,20009,"$297,500 ","$280,000 ",$0 ,1,1,0,6/1/2011
1820 CLYDESDALE PL NW #103,20009,"$399,000 ","$396,500 ","$12,000 ",2,1,0,6/14/2011
1321 EUCLID ST NW #T1,20009,"$575,000 ","$579,000 ","$17,370 ",2,2,1,6/18/2011
2906 18TH ST NW #2,20009,"$850,000 ","$825,000 ","$24,000 ",2,2,1,6/3/2011
1800 R ST NW #806,20009,"$475,000 ","$465,000 ","$2,500 ",1,1,1,6/16/2011
2801 ADAMS MILL RD NW #105,20009,"$274,750 ","$267,000 ",$0 ,1,1,0,6/18/2011
1701 16TH ST NW #306,20009,"$189,999 ","$187,000 ",$0 ,0,1,0,6/21/2011
1701 16TH ST NW #804,20009,"$195,000 ","$185,000 ","$1,000 ",0,1,0,6/14/2011
19301930 NEW HAMPSHIRE AVE NW #55,20009,"$339,000 ","$339,000 ","$3,000 ",1,1,0,6/15/2011
1621 T ST NW #302,20009,"$599,000 ","$596,000 ","$5,000 ",2,2,0,6/7/2011
1719 HARVARD ST NW,20009,"$765,000 ","$825,000 ",$0 ,2,2,0,6/16/2011
1820 CLYDESDALE PL NW #309,20009,"$160,000 ","$150,000 ",$3 ,0,1,0,6/24/2011
1735 JOHNSON AVE NW #B,20009,"$549,900 ","$565,000 ",$0 ,2,2,0,6/1/2011
1824 19TH ST NW #D,20009,"$850,000 ","$850,000 ",$0 ,2,1,1,6/16/2011
2901 16TH ST NW #503,20009,"$279,900 ","$268,000 ",$0 ,0,1,0,6/8/2011
1715 15TH ST NW #11,20009,"$499,000 ","$500,000 ",$0 ,2,1,1,6/5/2011
1955 CALVERT ST NW #1955,20009,"$424,900 ","$438,000 ","$13,000 ",1,1,0,6/11/2011
1820 CLYDESDALE PL NW #302,20009,"$389,555 ","$387,500 ",$0 ,2,1,0,6/22/2011
1731 20TH ST NW #2,20009,"$269,000 ","$247,000 ",$0 ,1,1,0,6/23/2011
1321 R ST NW #PH4,20009,"$1,095,000 ","$1,070,000 ",$0 ,2,3,0,6/25/2011
1825 T ST NW #702,20009,"$424,900 ","$413,400 ","$12,402 ",1,1,0,6/29/2011
1835 CALIFORNIA ST NW #C,20009,"$539,500 ","$540,000 ","$15,000 ",2,2,1,6/10/2011
1820 CLYDESDALE PL NW ###105,20009,"$234,900 ","$234,000 ","$5,400 ",1,1,0,6/14/2011
1816 KALORAMA RD NW #402,20009,"$399,900 ","$399,900 ","$5,000 ",1,1,0,6/10/2011
1623 LANIER PL NW #202,20009,"$625,000 ","$625,000 ",$0 ,2,2,0,6/16/2011
1465 COLUMBIA RD NW #401,20009,"$575,000 ","$575,000 ","$5,000 ",2,2,0,6/17/2011
1439 EUCLID ST NW #206,20009,"$297,500 ","$308,500 ",$0 ,1,1,0,5/31/2011
2440 16TH ST NW #218,20009,"$259,000 ","$254,000 ",$0 ,1,1,0,6/15/2011
1348 EUCLID ST NW #101,20009,"$449,900 ","$435,000 ",$0 ,1,1,0,6/25/2011
1736 18TH ST NW #402,20009,"$385,000 ","$396,750 ",$0 ,1,1,0,6/22/2011
1722 SEATON ST NW,20009,"$1,300,000 ","$1,264,000 ","$25,000 ",3,3,1,6/29/2011
2922 18TH ST NW #3,20009,"$774,900 ","$774,900 ",$0 ,2,2,0,6/9/2011
2605 ADAMS MILL RD NW #2,20009,"$339,000 ","$353,000 ",$0 ,1,1,0,6/17/2011
1725 NEW HAMPSHIRE AVE NW #203,20009,"$234,900 ","$220,000 ",$0 ,0,1,0,6/25/2011
1832 CALVERT ST NW #2,20009,"$637,500 ","$632,000 ","$12,000 ",2,2,0,6/14/2011
2125 14TH ST NW #512,20009,"$549,000 ","$544,000 ",$0 ,1,1,0,6/29/2011
2403 20TH ST NW #1108,20009,"$765,000 ","$775,000 ",$0 ,2,2,1,6/14/2011
1705 VERMONT AVE NW,20009,"$514,900 ","$509,000 ",$0 ,1,1,0,6/3/2011
2020 12TH ST NW #301,20009,"$515,000 ","$502,500 ",$0 ,2,1,1,6/3/2011
1801 CLYDESDALE PL NW #621,20009,"$164,900 ","$166,000 ","$6,000 ",0,1,0,6/22/2011
1662 BEEKMAN PL NW #D,20009,"$789,000 ","$855,000 ",$0 ,3,2,1,6/11/2011
2633 ADAMS MILL RD NW #304,20009,"$399,900 ","$399,900 ",$0 ,1,1,0,6/9/2011
1806 BELMONT RD NW #1,20009,"$449,000 ","$444,000 ","$7,000 ",1,1,1,6/14/2011
1946 CALVERT ST NW #2,20009,"$435,500 ","$438,000 ","$2,500 ",1,1,1,6/14/2011
1200 EUCLID ST NW #3,20009,"$475,000 ","$475,000 ",$0 ,1,1,0,6/4/2011
1938 BILTMORE ST NW #A,20009,"$699,000 ","$687,000 ",$0 ,2,2,0,6/3/2011
1810 S ST NW,20009,"$1,285,000 ","$1,404,157 ",$0 ,3,2,1,6/22/2011
1508 R ST NW #1,20009,"$649,000 ","$649,000 ",$0 ,2,2,0,6/29/2011
1837 KALORAMA RD NW #F,20009,"$799,000 ","$840,000 ",$0 ,2,2,0,6/29/2011
1840 VERNON ST NW #301,20009,"$408,500 ","$441,000 ",$0 ,1,1,0,6/14/2011
1735 JOHNSON AVE NW #F,20009,"$729,000 ","$727,000 ",$0 ,2,2,0,5/31/2011
2248 12TH PL NW,20009,"$699,000 ","$720,000 ",$0 ,2,1,1,6/10/2011
1726 LANIER PL NW #6,20009,"$575,000 ","$565,000 ",$0 ,2,2,0,6/21/2011
2301 CHAMPLAIN ST NW #403,20009,"$799,000 ","$799,000 ",$0 ,2,2,0,6/29/2011
